"","ID","IND_ID","Ydisplace","Yrecap","Sec_cap","Sec_recap","St_Size","End_Size","Period","Interval","St_Date","St_Month","St_Year","End_Date","End_Month","End_Year","species","Stream","flow50","Q90","Q95","Q99","Q_sigma","Temp","UL","DL"
"9317",355,"a0900067000121908  ",-3,1,34,31,123,129,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9318",370,"a0900067000121936  ",NA,0,29,NA,83,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9319",373,"a0900067000121946  ",NA,0,30,NA,82,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9320",381,"a0900067000121962  ",NA,0,29,NA,114,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9321",394,"a0900067000121980  ",0,1,29,29,83,89,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,580,560
"9322",407,"a0900067000122114  ",1,1,16,17,110,128,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,340,320
"9323",408,"a0900067000122115  ",NA,0,29,NA,73,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9324",415,"a0900067000122131  ",NA,0,20,NA,142,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9325",427,"a0900067000122172  ",0,1,20,20,110,125,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9326",429,"a0900067000122174  ",3,1,28,31,104,113,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9327",435,"a0900067000122488  ",NA,0,13,NA,88,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9328",436,"a0900067000122495  ",NA,0,26,NA,103,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9329",441,"a0900067000122542  ",NA,0,12,NA,95,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9330",444,"a0900067000122561  ",0,1,12,12,91,94,10,65,17352,7,2017,17417,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,240,220
"9331",447,"a0900067000125000  ",NA,0,23,NA,78,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9332",448,"a0900067000125007  ",NA,0,29,NA,79,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9333",449,"a0900067000125012  ",NA,0,28,NA,120,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9334",452,"a0900067000125067  ",NA,0,21,NA,92,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9335",454,"a0900067000125186  ",2,1,24,26,107,112,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,520,500
"9336",459,"a0900067000125199  ",2,1,13,15,105,120,10,67,17352,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,300,280
"9337",462,"a0900067000125203  ",NA,0,32,NA,87,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9338",466,"a0900067000125212  ",2,1,29,31,100,107,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9339",468,"a0900067000125215  ",1,1,32,33,87,102,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,660,640
"9340",470,"a0900067000125221  ",NA,0,23,NA,124,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9341",478,"a0900067000125241  ",NA,0,31,NA,108,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9342",482,"a0900067000125254  ",2,1,13,15,80,99,10,67,17352,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,300,280
"9343",493,"a0900067000125277  ",NA,0,13,NA,77,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9344",499,"a0900067000125350  ",5,1,25,30,82,94,10,69,17353,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,600,580
"9345",500,"a0900067000125366  ",2,1,29,31,88,96,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9346",501,"a0900067000125391  ",NA,0,31,NA,66,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9347",504,"a0900067000125402  ",3,1,8,11,79,99,10,65,17352,7,2017,17417,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,220,200
"9348",505,"a0900067000125411  ",NA,0,6,NA,82,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9349",514,"a0900067000125474  ",7,1,29,36,72,81,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,720,700
"9350",518,"a0900067000125682  ",NA,0,24,NA,93,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9351",522,"a0900067000125804  ",NA,0,24,NA,95,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9352",527,"a0900067000125827  ",-13,1,34,21,110,120,10,65,17354,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,420,400
"9353",535,"a0900067000125854  ",1,1,32,33,78,90,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,660,640
"9354",536,"a0900067000125858  ",NA,0,17,NA,79,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9355",537,"a0900067000125859  ",NA,0,26,NA,124,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9356",540,"a0900067000125871  ",1,1,32,33,78,87,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,660,640
"9357",543,"a0900067000125879  ",NA,0,18,NA,122,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9358",557,"a0982000407050039  ",NA,0,35,NA,102,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9359",559,"a0982000407050052  ",1,1,32,33,108,118,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,660,640
"9360",560,"a0982000407050059  ",NA,0,32,NA,118,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9361",561,"a0982000407050062  ",NA,0,33,NA,76,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9362",562,"a0982000407050074  ",NA,0,22,NA,157,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9363",589,"a0982000407050435  ",NA,0,11,NA,124,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9364",604,"a0982000407050494  ",NA,0,23,NA,113,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9365",611,"a0982000407050509  ",5,1,26,31,106,110,10,69,17353,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9366",617,"a0982000407050528  ",-4,1,35,31,116,125,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9367",619,"a0982000407050532  ",NA,0,23,NA,144,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9368",621,"a0982000407050534  ",NA,0,28,NA,116,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9369",638,"a0982000407050569  ",3,1,28,31,125,140,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,620,600
"9370",652,"a0982000407050945  ",-8,1,28,20,138,150,10,65,17354,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9371",662,"a0982000407063155  ",NA,0,2,NA,128,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9372",665,"a0982000407063180  ",NA,0,2,NA,153,NA,10,NA,17352,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9373",667,"a0982000407063194  ",0,1,21,21,88,95,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,420,400
"9374",670,"a0982000407063204  ",-1,1,21,20,91,100,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9375",681,"a0982000407063553  ",0,1,20,20,95,100,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9376",682,"a0982000407063554  ",NA,0,20,NA,94,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9377",686,"a0982000407063564  ",0,1,20,20,88,101,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9378",692,"a0982000407063585  ",NA,0,26,NA,113,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9379",697,"a0982000407063601  ",NA,0,24,NA,89,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9380",700,"a0982000407063609  ",0,1,20,20,101,108,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9381",703,"a0982000407063618  ",4,1,19,23,145,155,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,460,440
"9382",717,"a0982000407069688  ",-3,1,23,20,138,146,10,66,17353,7,2017,17419,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,400,380
"9383",723,"a0982000407069730  ",NA,0,20,NA,94,NA,10,NA,17353,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9384",727,"a0989001003769581  ",0,1,28,28,142,150,10,68,17354,7,2017,17422,9,2017,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,560,540
"9385",728,"a0989001003769589  ",NA,0,35,NA,139,NA,10,NA,17354,7,2017,NA,NA,NA,"CRC","Indian",0.154,0,0,0,0.00792276601497027,21.5638045774648,740,0
"9386",59,"a0900043000135022  ",1,1,25,26,98,105,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,520,500
"9387",65,"a0900043000135079  ",-1,1,16,15,95,104,11,54,17419,9,2017,17473,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,300,280
"9388",67,"a0900043000135087  ",NA,0,31,NA,67,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9389",69,"a0900043000135095  ",NA,0,20,NA,110,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9390",72,"a0900043000135122  ",NA,0,12,NA,91,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9391",74,"a0900043000135138  ",0,1,26,26,93,96,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,520,500
"9392",76,"a0900043000135149  ",NA,0,20,NA,88,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9393",78,"a0900043000135163  ",NA,0,29,NA,71,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9394",79,"a0900043000135164  ",NA,0,20,NA,87,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9395",81,"a0900043000135170  ",NA,0,29,NA,80,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9396",82,"a0900043000135174  ",4,1,20,24,95,100,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,480,460
"9397",85,"a0900043000135194  ",3,1,21,24,77,86,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,480,460
"9398",86,"a0900043000135204  ",NA,0,24,NA,83,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9399",87,"a0900043000135207  ",NA,0,6,NA,78,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9400",90,"a0900043000135217  ",1,1,29,30,77,78,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,600,580
"9401",92,"a0900043000135250  ",NA,0,17,NA,100,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9402",95,"a0900043000135284  ",10,1,21,31,105,115,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,620,600
"9403",101,"a0900043000135324  ",NA,0,13,NA,85,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9404",111,"a0900043000135370  ",0,1,11,11,103,107,11,58,17417,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,220,200
"9405",112,"a0900043000135372  ",NA,0,12,NA,98,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9406",117,"a0900043000135393  ",NA,0,20,NA,122,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9407",118,"a0900043000135394  ",NA,0,24,NA,103,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9408",121,"a0900043000135418  ",NA,0,29,NA,91,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9409",122,"a0900043000135425  ",NA,0,31,NA,82,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9410",128,"a0900043000135453  ",0,1,33,33,90,95,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,660,640
"9411",130,"a0900043000135475  ",NA,0,30,NA,77,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9412",132,"a0900043000135482  ",5,1,17,22,99,107,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,440,420
"9413",134,"a0900043000135494  ",4,1,14,18,91,96,11,54,17419,9,2017,17473,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,360,340
"9414",136,"a0900043000135514  ",NA,0,12,NA,70,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9415",137,"a0900043000135515  ",NA,0,17,NA,74,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9416",138,"a0900043000135552  ",1,1,29,30,67,72,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,600,580
"9417",139,"a0900043000135573  ",NA,0,21,NA,80,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9418",140,"a0900043000135575  ",NA,0,11,NA,104,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9419",142,"a0900043000135602  ",NA,0,20,NA,95,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9420",143,"a0900043000135604  ",NA,0,13,NA,64,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9421",144,"a0900043000135611  ",NA,0,17,NA,75,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9422",145,"a0900043000135613  ",NA,0,25,NA,62,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9423",146,"a0900043000135617  ",NA,0,30,NA,76,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9424",147,"a0900043000135628  ",NA,0,21,NA,74,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9425",148,"a0900043000135629  ",0,1,12,12,76,88,11,58,17417,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,240,220
"9426",149,"a0900043000135656  ",NA,0,31,NA,112,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9427",150,"a0900043000135667  ",-1,1,31,30,79,82,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,600,580
"9428",151,"a0900043000135677  ",NA,0,22,NA,71,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9429",152,"a0900043000135680  ",NA,0,25,NA,64,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9430",153,"a0900043000135685  ",-1,1,15,14,92,98,11,54,17419,9,2017,17473,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,280,260
"9431",154,"a0900043000135687  ",-5,1,25,20,54,60,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,400,380
"9432",155,"a0900043000135696  ",1,1,12,13,61,64,11,56,17417,9,2017,17473,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,260,240
"9433",156,"a0900043000135699  ",-2,1,26,24,96,100,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,480,460
"9434",157,"a0900043000135700  ",2,1,30,32,72,77,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,640,620
"9435",158,"a0900043000135706  ",NA,0,30,NA,55,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9436",159,"a0900043000135709  ",NA,0,26,NA,62,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9437",160,"a0900043000135711  ",NA,0,12,NA,71,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9438",161,"a0900043000135719  ",NA,0,31,NA,65,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9439",162,"a0900043000135737  ",NA,0,29,NA,71,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9440",163,"a0900043000135738  ",3,1,29,32,96,95,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,640,620
"9441",164,"a0900043000135741  ",NA,0,29,NA,68,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9442",165,"a0900043000135755  ",NA,0,26,NA,76,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9443",166,"a0900043000135758  ",NA,0,13,NA,79,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9444",167,"a0900043000135761  ",2,1,13,15,92,100,11,54,17419,9,2017,17473,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,300,280
"9445",168,"a0900043000135764  ",NA,0,12,NA,75,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9446",169,"a0900043000135765  ",NA,0,7,NA,78,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9447",170,"a0900043000135766  ",NA,0,29,NA,61,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9448",171,"a0900043000135783  ",NA,0,18,NA,93,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9449",172,"a0900043000135804  ",-1,1,26,25,64,69,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,500,480
"9450",173,"a0900043000135809  ",NA,0,29,NA,74,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9451",174,"a0900043000135858  ",5,1,11,16,83,87,11,56,17417,9,2017,17473,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,320,300
"9452",175,"a0900043000135870  ",0,1,21,21,87,94,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,420,400
"9453",176,"a0900043000135872  ",NA,0,23,NA,65,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9454",177,"a0900043000135882  ",15,1,17,32,88,94,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,640,620
"9455",178,"a0900043000135897  ",NA,0,12,NA,64,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9456",179,"a0900043000135898  ",NA,0,25,NA,55,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9457",180,"a0900043000135899  ",NA,0,11,NA,86,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9458",181,"a0900043000135901  ",NA,0,29,NA,90,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9459",182,"a0900043000135905  ",NA,0,6,NA,78,NA,11,NA,17417,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9460",183,"a0900043000135907  ",1,1,20,21,86,94,11,56,17419,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,420,400
"9461",184,"a0900043000135912  ",-1,1,31,30,84,87,11,53,17422,9,2017,17475,11,2017,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,600,580
"9462",185,"a0900043000135913  ",NA,0,29,NA,62,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9463",186,"a0900043000135925  ",NA,0,25,NA,65,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9464",187,"a0900043000135943  ",NA,0,30,NA,89,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9465",188,"a0900043000135944  ",NA,0,34,NA,97,NA,11,NA,17422,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
"9466",189,"a0900043000135953  ",NA,0,13,NA,94,NA,11,NA,17419,9,2017,NA,NA,NA,"CRC","Indian",0.171,7,3,1,0.0203150329798342,17.7809513888889,740,0
