"","tag_id","occasion","species","stream","weight_1","length_1","section_1","julian_1","weight_2","length_2","section_2","julian_2","occasion_2"
"6696","a0900067000122453",8,"BHC","Todd",3.8,67,10,17237,NA,NA,NA,NA,NA
"6697","a0900067000080407",8,"BHC","Todd",11.1,95,10,17237,NA,NA,NA,NA,NA
"6698","a0900067000121877",8,"BHC","Todd",3.6,69,10,17237,NA,NA,NA,NA,NA
"6699","a0900067000121823",8,"BHC","Todd",2.1,56,10,17237,NA,NA,NA,NA,NA
"6700","a0900067000125939",8,"BHC","Todd",14.6,109,10,17237,NA,NA,NA,NA,NA
"6701","a0900067000125917",8,"BHC","Todd",5,72,10,17237,NA,NA,NA,NA,NA
"6702","a0900067000125937",8,"BHC","Todd",6.1,77,10,17237,6.5,80,11,17305,9
"6703","a0900067000125900",8,"BHC","Todd",3.4,67,10,17237,NA,NA,NA,NA,NA
"6704","a0900067000125957",8,"BHC","Todd",3.7,68,10,17237,NA,NA,NA,NA,NA
"6705","a0900067000121865",8,"BHC","Todd",4.3,72,10,17237,NA,NA,NA,NA,NA
"6706","a0900067000121845",8,"BHC","Todd",2.9,60,10,17237,NA,NA,NA,NA,NA
"6707","a0900067000125014",8,"BHC","Todd",4,68,10,17237,NA,NA,NA,NA,NA
"6708","a0900067000122411",8,"BHC","Todd",4.5,70,11,17237,NA,NA,NA,NA,NA
"6709","a0900067000122461",8,"BHC","Todd",4.6,74,11,17237,NA,NA,NA,NA,NA
"6710","a0900067000125781",8,"BHC","Todd",3.2,70,11,17237,NA,NA,NA,NA,NA
"6711","a0900067000121864",8,"BHC","Todd",3.4,67,11,17237,4.1,72,11,17305,9
"6712","a0900067000121783",8,"BHC","Todd",1.8,58,11,17237,NA,NA,NA,NA,NA
"6713","a0900067000125153",8,"BHC","Todd",3.5,69,11,17237,NA,NA,NA,NA,NA
"6714","a0900067000125166",8,"BHC","Todd",6.2,83,11,17237,NA,NA,NA,NA,NA
"6715","a0900067000125127",8,"BHC","Todd",3.2,64,11,17237,NA,NA,NA,NA,NA
"6716","a0900067000125168",8,"BHC","Todd",2.7,65,11,17237,NA,NA,NA,NA,NA
"6717","a0900067000125176",8,"BHC","Todd",2,66,11,17237,NA,NA,NA,NA,NA
"6718","a0900067000125133",8,"STJ","Todd",3.3,73,11,17237,NA,NA,NA,NA,NA
"6719","a0900067000125095",8,"BHC","Todd",2.7,64,11,17237,3.6,69,13,17305,9
"6720","a0900067000125092",8,"BHC","Todd",2.2,60,11,17237,NA,NA,NA,NA,NA
"6721","a0900067000125101",8,"BHC","Todd",2.2,60,12,17237,NA,NA,NA,NA,NA
"6722","a0900067000125103",8,"BHC","Todd",1.9,57,12,17237,NA,NA,NA,NA,NA
"6723","a0900067000084725",8,"BHC","Todd",5.8,83,13,17237,6,85,14,17305,9
"6724","a0900067000122309",8,"BHC","Todd",3.2,68,13,17237,NA,NA,NA,NA,NA
"6725","a0900067000122307",8,"BHC","Todd",2.7,66,13,17237,NA,NA,NA,NA,NA
"6726","a0900067000122294",8,"BHC","Todd",4.2,73,13,17237,NA,NA,NA,NA,NA
"6727","a0900067000076542",8,"BHC","Todd",4.9,79,13,17237,NA,NA,NA,NA,NA
"6728","a0982000407063284",8,"BHC","Todd",3.1,70,13,17237,NA,NA,NA,NA,NA
"6729","a0900067000125022",8,"BHC","Todd",3.4,71,13,17237,4.7,75,16,17305,9
"6730","a0900067000125755",8,"STJ","Todd",5.4,80,13,17237,NA,NA,NA,NA,NA
"6731","a0900067000122324",8,"BHC","Todd",4.7,77,13,17237,NA,NA,NA,NA,NA
"6732","a0900067000125791",8,"BHC","Todd",2.7,61,13,17237,NA,NA,NA,NA,NA
"6733","a0900067000125104",8,"BHC","Todd",2,54,13,17237,NA,NA,NA,NA,NA
"6734","a0900067000122583",8,"BHC","Todd",5.2,77,13,17237,7.7,85,13,17305,9
"6735","a0900067000121834",8,"CRC","Todd",8.8,93,13,17237,NA,NA,NA,NA,NA
"6736","a0900067000125084",8,"BHC","Todd",4.9,75,13,17237,NA,NA,NA,NA,NA
"6737","a0900067000125142",8,"BHC","Todd",5.8,80,13,17237,NA,NA,NA,NA,NA
"6738","a0900067000125083",8,"CRC","Todd",10.1,104,13,17237,NA,NA,NA,NA,NA
"6739","a0900067000125172",8,"BHC","Todd",4.3,76,13,17237,NA,NA,NA,NA,NA
"6740","a0900067000125081",8,"BHC","Todd",3.6,68,13,17237,NA,NA,NA,NA,NA
"6741","a0900067000125167",8,"BHC","Todd",2.9,69,13,17237,NA,NA,NA,NA,NA
"6742","a0900067000125146",8,"BHC","Todd",2.9,71,13,17237,NA,NA,NA,NA,NA
"6743","a0900067000125096",8,"BHC","Todd",3.3,69,13,17237,NA,NA,NA,NA,NA
"6744","a0900067000125170",8,"BHC","Todd",2.6,63,13,17237,NA,NA,NA,NA,NA
"6745","a0900067000125090",8,"BHC","Todd",3.5,68,13,17237,NA,NA,NA,NA,NA
"6746","a0900067000125134",8,"BHC","Todd",4,69,13,17237,NA,NA,NA,NA,NA
"6747","a0900067000125112",8,"BHC","Todd",5.3,77,13,17237,NA,NA,NA,NA,NA
"6748","a0982000407050635",8,"BHC","Todd",2.9,64,13,17237,3.2,65,14,17305,9
"6749","a0900067000125140",8,"CRC","Todd",3.1,70,13,17237,NA,NA,NA,NA,NA
"6750","a0900067000125911",8,"CRC","Todd",2.3,58,13,17237,NA,NA,NA,NA,NA
"6751","a0900067000125085",8,"STJ","Todd",6.1,82,12,17237,NA,NA,NA,NA,NA
"6752","a0982000407050212",8,"BHC","Todd",7.7,87,14,17237,NA,NA,NA,NA,NA
"6753","a0900067000122449",8,"BHC","Todd",8.9,95,14,17237,NA,NA,NA,NA,NA
"6754","a0900067000125849",8,"BHC","Todd",5.8,81,14,17237,9.6,95,14,17305,9
"6755","a0900067000122465",8,"STJ","Todd",4.1,76,14,17237,NA,NA,NA,NA,NA
"6756","a0900067000125873",8,"STJ","Todd",2.2,59,14,17237,NA,NA,NA,NA,NA
"6757","a0900067000125149",8,"BHC","Todd",8.9,88,14,17237,NA,NA,NA,NA,NA
"6758","a0900067000125946",8,"BHC","Todd",4.7,73,14,17237,NA,NA,NA,NA,NA
"6759","a0900067000125887",8,"BHC","Todd",7.5,89,14,17237,NA,NA,NA,NA,NA
"6760","a0900067000125169",8,"STJ","Todd",4.5,74,14,17237,NA,NA,NA,NA,NA
"6761","a0900067000125130",8,"STJ","Todd",3.2,72,14,17237,NA,NA,NA,NA,NA
"6762","a0900067000122393",8,"STJ","Todd",30.8,147,14,17237,29.6,146,9,17305,9
"6763","a0900067000122364",8,"BHC","Todd",7.9,89,14,17237,NA,NA,NA,NA,NA
"6764","a0900067000080422",8,"BHC","Todd",6.2,79,14,17237,NA,NA,NA,NA,NA
"6765","a0900067000122350",8,"BHC","Todd",6.5,81,14,17237,NA,NA,NA,NA,NA
"6766","a0900067000116758",8,"BHC","Todd",5.3,79,14,17237,NA,NA,NA,NA,NA
"6767","a0900067000125782",8,"BHC","Todd",3.9,69,15,17237,NA,NA,NA,NA,NA
"6768","a0900067000080334",8,"BHC","Todd",6.2,80,15,17237,NA,NA,NA,NA,NA
"6769","a0982000407050607",8,"BHC","Todd",3.4,74,15,17237,NA,NA,NA,NA,NA
"6770","a0900067000122643",8,"BHC","Todd",1.4,58,15,17237,NA,NA,NA,NA,NA
"6771","a0900067000122340",8,"BHC","Todd",3,70,15,17237,NA,NA,NA,NA,NA
"6772","a0982000403060269",8,"BHC","Todd",4.6,82,15,17237,NA,NA,NA,NA,NA
"6773","a0900067000121832",8,"STJ","Todd",4.1,79,15,17237,8.8,95,15,17305,9
"6774","a0900067000122303",8,"BHC","Todd",2.8,65,15,17237,NA,NA,NA,NA,NA
"6775","a0900067000122310",8,"BHC","Todd",7.7,91,15,17237,NA,NA,NA,NA,NA
"6776","a0900067000125148",8,"BHC","Todd",2.8,65,15,17237,4.1,71,16,17305,9
"6777","a0900067000125131",8,"BHC","Todd",2.7,61,15,17237,NA,NA,NA,NA,NA
"6778","a0900067000125108",8,"BHC","Todd",2.4,62,15,17237,3.5,66,16,17305,9
"6779","a0900067000122614",8,"BHC","Todd",2,58,15,17237,NA,NA,NA,NA,NA
"6780","a0900067000085257",8,"BHC","Todd",13.7,109,15,17237,NA,NA,NA,NA,NA
"6781","a0900067000080287",8,"BHC","Todd",3.6,74,15,17237,NA,NA,NA,NA,NA
"6782","a0900067000125876",8,"BHC","Todd",3.8,70,15,17237,5.8,78,15,17305,9
"6783","a0900067000122342",8,"STJ","Todd",4,73,15,17237,NA,NA,NA,NA,NA
"6784","a0900067000122604",8,"BHC","Todd",2.5,63,15,17237,NA,NA,NA,NA,NA
"6785","a0900067000125159",8,"BHC","Todd",3.7,69,15,17237,NA,NA,NA,NA,NA
"6786","a0900067000125171",8,"BHC","Todd",3.4,65,15,17237,NA,NA,NA,NA,NA
"6787","a0900067000125947",8,"STJ","Todd",3.1,71,15,17237,7.1,86,15,17305,9
"6788","a0900067000077415",8,"STJ","Todd",28,152,16,17237,34.1,155,9,17305,9
"6789","a0900067000084724",8,"BHC","Todd",7.7,90,16,17237,NA,NA,NA,NA,NA
"6790","a0900067000121787",8,"STJ","Todd",3,68,16,17237,5.6,85,15,17305,9
"6791","a0900067000122305",8,"BHC","Todd",4.6,72,16,17237,NA,NA,NA,NA,NA
"6792","a0900067000122323",8,"BHC","Todd",4,74,16,17237,NA,NA,NA,NA,NA
"6793","a0900067000125915",8,"STJ","Todd",2.4,62,16,17237,NA,NA,NA,NA,NA
"6794","a0900067000125925",8,"BHC","Todd",2.7,61,16,17237,3.7,66,17,17305,9
"6795","a0900067000125128",8,"BHC","Todd",4.6,76,16,17237,NA,NA,NA,NA,NA
"6796","a0982000407050675",8,"BHC","Todd",2.9,62,16,17237,NA,NA,NA,NA,NA
"6797","a0900067000125177",8,"BHC","Todd",3.6,67,16,17237,NA,NA,NA,NA,NA
"6798","a0900067000122358",8,"STJ","Todd",3.9,75,17,17237,8.6,93,17,17305,9
"6799","a0982000407050247",8,"BHC","Todd",3.8,72,17,17237,NA,NA,NA,NA,NA
"6800","a0900067000122286",8,"STJ","Todd",3.5,72,17,17237,NA,NA,NA,NA,NA
"6801","a0900067000122368",8,"STJ","Todd",2.8,67,17,17237,NA,NA,NA,NA,NA
"6802","a0900067000122590",8,"BHC","Todd",1.7,55,17,17237,NA,NA,NA,NA,NA
"6803","a0982000407069564",8,"BHC","Todd",3.6,70,17,17237,4.5,74,18,17305,9
"6804","a0900067000122627",8,"BHC","Todd",2,56,17,17237,NA,NA,NA,NA,NA
"6805","a0900067000125882",8,"BHC","Todd",3.3,67,17,17237,NA,NA,NA,NA,NA
"6806","a0900067000125921",8,"BHC","Todd",2.7,60,17,17237,NA,NA,NA,NA,NA
"6807","a0900067000125132",8,"BHC","Todd",2.3,57,17,17237,NA,NA,NA,NA,NA
"6808","a0900067000122334",8,"BHC","Todd",4.1,68,17,17237,NA,NA,NA,NA,NA
"6809","a0900067000122367",8,"STJ","Todd",3.9,70,17,17237,7,86,15,17305,9
"6810","a0900067000122668",8,"BHC","Todd",3.2,64,17,17237,NA,NA,NA,NA,NA
"6811","a0900067000122610",8,"BHC","Todd",2.8,60,18,17237,NA,NA,NA,NA,NA
"6812","a0900067000122664",8,"BHC","Todd",2.2,61,18,17237,NA,NA,NA,NA,NA
"6813","a0900067000076802",8,"BHC","Todd",9.3,95,18,17237,NA,NA,NA,NA,NA
"6814","a0982000407063515",8,"BHC","Todd",7.7,86,18,17237,NA,NA,NA,NA,NA
"6815","a0900067000122059",8,"BHC","Todd",4.7,75,18,17237,NA,NA,NA,NA,NA
"6816","a0900067000122283",8,"BHC","Todd",3.7,70,18,17237,4.3,74,19,17305,9
"6817","a0900067000122372",8,"BHC","Todd",2.1,60,18,17237,3.4,65,19,17305,9
"6818","a0900067000122407",8,"BHC","Todd",3.4,60,18,17237,NA,NA,NA,NA,NA
"6819","a0900067000122656",8,"BHC","Todd",3.5,64,18,17237,NA,NA,NA,NA,NA
"6820","a0900067000125124",8,"BHC","Todd",6.4,80,18,17237,NA,NA,NA,NA,NA
"6821","a0900067000125117",8,"BHC","Todd",5.4,78,18,17237,NA,NA,NA,NA,NA
"6822","a0900067000125174",8,"BHC","Todd",5,73,18,17237,NA,NA,NA,NA,NA
"6823","a0900067000125892",8,"STJ","Todd",2.5,69,18,17237,5.5,81,17,17305,9
"6824","a0900067000125116",8,"BHC","Todd",3.1,57,18,17237,NA,NA,NA,NA,NA
"6825","a0900067000125097",8,"BHC","Todd",3.5,59,18,17237,NA,NA,NA,NA,NA
"6826","a0900067000125141",8,"BHC","Todd",3.3,60,18,17237,NA,NA,NA,NA,NA
"6827","a0900067000125111",8,"STJ","Todd",6.4,81,18,17237,NA,NA,NA,NA,NA
"6828","a0900067000125087",8,"BHC","Todd",3.7,66,18,17237,NA,NA,NA,NA,NA
"6829","a0900067000080536",8,"BHC","Todd",4.4,74,19,17239,6.6,85,19,17305,9
"6830","a0982000407069653",8,"BHC","Todd",3,66,19,17239,NA,NA,NA,NA,NA
"6831","a0900067000122601",8,"BHC","Todd",2.8,61,19,17239,NA,NA,NA,NA,NA
"6832","a0900067000122623",8,"BHC","Todd",2,54,19,17239,NA,NA,NA,NA,NA
"6833","a0900067000122079",8,"BHC","Todd",4.9,75,19,17239,NA,NA,NA,NA,NA
"6834","a0900067000122021",8,"STJ","Todd",2.3,59,19,17239,NA,NA,NA,NA,NA
"6835","a0900067000122665",8,"STJ","Todd",2.6,64,19,17239,NA,NA,NA,NA,NA
"6836","a0900067000125180",8,"BHC","Todd",4.8,76,19,17239,NA,NA,NA,NA,NA
"6837","a0900067000125106",8,"BHC","Todd",2.8,64,19,17239,NA,NA,NA,NA,NA
"6838","a0900067000125139",8,"BHC","Todd",1.8,55,19,17239,NA,NA,NA,NA,NA
"6839","a0900067000125107",8,"BHC","Todd",2.8,65,19,17239,NA,NA,NA,NA,NA
"6840","a0900067000122241",8,"BHC","Todd",1.8,55,19,17239,NA,NA,NA,NA,NA
"6841","a0900067000080159",8,"STJ","Todd",16.9,124,20,17239,NA,NA,NA,NA,NA
"6842","a0900067000122658",8,"STJ","Todd",4.5,80,20,17239,8.4,95,19,17305,9
"6843","a0900067000125129",8,"BHC","Todd",6.2,85,20,17239,NA,NA,NA,NA,NA
"6844","a0900067000125123",8,"BHC","Todd",8,90,20,17239,NA,NA,NA,NA,NA
"6845","a0900067000122054",8,"BHC","Todd",5.2,78,20,17239,NA,NA,NA,NA,NA
"6846","a0900067000125163",8,"BHC","Todd",3.1,68,20,17239,NA,NA,NA,NA,NA
"6847","a0900067000125150",8,"BHC","Todd",2.2,59,20,17239,NA,NA,NA,NA,NA
"6848","a0900067000125138",8,"BHC","Todd",5.3,80,20,17239,NA,NA,NA,NA,NA
"6849","a0900067000122607",8,"BHC","Todd",4.5,71,21,17239,5.5,78,17,17305,9
"6850","a0900067000076833",8,"BHC","Todd",8,86,21,17239,NA,NA,NA,NA,NA
"6851","a0900067000122047",8,"BHC","Todd",3.5,67,21,17239,NA,NA,NA,NA,NA
"6852","a0900067000080557",8,"BHC","Todd",5.2,75,21,17239,NA,NA,NA,NA,NA
"6853","a0900067000122349",8,"STJ","Todd",3,68,21,17239,5.4,81,22,17306,9
"6854","a0900067000125162",8,"BHC","Todd",5.2,74,21,17239,NA,NA,NA,NA,NA
"6855","a0900067000125114",8,"BHC","Todd",2.8,61,21,17239,NA,NA,NA,NA,NA
"6856","a0900067000122216",8,"BHC","Todd",1.8,56,21,17239,NA,NA,NA,NA,NA
"6857","a0982000407050602",8,"STJ","Todd",15.3,112,21,17239,NA,NA,NA,NA,NA
"6858","a0900067000122211",8,"STJ","Todd",4.1,74,21,17239,NA,NA,NA,NA,NA
"6859","a0900067000122659",8,"STJ","Todd",2.5,64,21,17239,NA,NA,NA,NA,NA
"6860","a0900067000122048",8,"BHC","Todd",2.9,66,22,17239,3.9,73,22,17306,9
"6861","a0900067000122304",8,"STJ","Todd",2.8,65,22,17239,NA,NA,NA,NA,NA
"6862","a0900067000122259",8,"CRC","Todd",7,90,22,17239,12.5,103,22,17306,9
"6863","a0900067000122625",8,"BHC","Todd",2.2,61,22,17239,1.3,58,22,17306,9
"6864","a0900067000122630",8,"BHC","Todd",2.2,62,22,17239,NA,NA,NA,NA,NA
"6865","a0900067000077123",8,"BHC","Todd",9,91,22,17239,NA,NA,NA,NA,NA
"6866","a0900067000122257",8,"BHC","Todd",3.1,67,22,17239,NA,NA,NA,NA,NA
"6867","a0900067000122206",8,"BHC","Todd",5.9,84,22,17239,8.1,86,22,17306,9
"6868","a0900067000122289",8,"BHC","Todd",4.5,77,22,17239,NA,NA,NA,NA,NA
"6869","a0900067000122631",8,"BHC","Todd",2.5,64,22,17239,3.8,72,22,17306,9
"6870","a0900067000122263",8,"BHC","Todd",3,66,22,17239,NA,NA,NA,NA,NA
"6871","a0900067000122210",8,"STJ","Todd",6.4,90,22,17239,NA,NA,NA,NA,NA
"6872","a0900067000122319",8,"STJ","Todd",3.4,72,22,17239,7.3,90,22,17306,9
"6873","a0900067000122585",8,"BHC","Todd",2,62,22,17239,3.8,66,22,17306,9
"6874","a0900067000125165",8,"BHC","Todd",6.9,89,22,17239,NA,NA,NA,NA,NA
"6875","a0900067000125160",8,"BHC","Todd",6.4,82,22,17239,7.7,86,22,17306,9
"6876","a0900067000125143",8,"BHC","Todd",5.1,78,22,17239,8.4,91,22,17306,9
"6877","a0900067000125100",8,"BHC","Todd",4,71,22,17239,NA,NA,NA,NA,NA
"6878","a0900067000125152",8,"BHC","Todd",3.4,67,22,17239,4.6,72,22,17306,9
"6879","a0900067000125099",8,"BHC","Todd",3,66,22,17239,NA,NA,NA,NA,NA
"6880","a0900067000122622",8,"BHC","Todd",3.5,71,22,17239,NA,NA,NA,NA,NA
"6881","a0900067000122255",8,"BHC","Todd",3.7,71,22,17239,NA,NA,NA,NA,NA
"6882","a0900067000122666",8,"BHC","Todd",5.2,79,22,17239,9.2,95,22,17306,9
"6883","a0982000407050089",8,"BHC","Todd",3.9,71,22,17239,NA,NA,NA,NA,NA
"6884","a0900067000122613",8,"BHC","Todd",2.4,61,22,17239,3.4,68,23,17306,9
"6885","a0900067000125093",8,"BHC","Todd",3.2,66,22,17239,4.7,70,19,17305,9
"6886","a0900067000125151",8,"BHC","Todd",1.8,54,22,17239,NA,NA,NA,NA,NA
"6887","a0900067000122268",8,"STJ","Todd",5.8,87,23,17241,NA,NA,NA,NA,NA
"6888","a0900067000122644",8,"BHC","Todd",3.2,66,23,17241,4.3,72,23,17306,9
"6889","a0900067000125157",8,"BHC","Todd",2.9,63,23,17241,NA,NA,NA,NA,NA
"6890","a0900067000125118",8,"BHC","Todd",3.2,68,23,17241,NA,NA,NA,NA,NA
"6891","a0900067000125158",8,"STJ","Todd",5.3,82,23,17241,NA,NA,NA,NA,NA
"6892","a0900067000122629",8,"STJ","Todd",5.9,84,23,17241,NA,NA,NA,NA,NA
"6893","a0900067000125147",8,"STJ","Todd",3.8,72,23,17241,NA,NA,NA,NA,NA
"6894","a0900067000125091",8,"STJ","Todd",5,82,23,17241,8.4,95,23,17306,9
"6895","a0900067000125164",8,"STJ","Todd",3,68,23,17241,NA,NA,NA,NA,NA
"6896","a0900067000125119",8,"STJ","Todd",3.8,72,23,17241,NA,NA,NA,NA,NA
"6897","a0900067000125136",8,"STJ","Todd",3.5,69,23,17241,NA,NA,NA,NA,NA
"6898","a0900067000121849",8,"STJ","Todd",5.7,85,24,17241,NA,NA,NA,NA,NA
"6899","a0900067000077083",8,"BHC","Todd",7.4,87,26,17241,NA,NA,NA,NA,NA
"6900","a0900067000121961",8,"STJ","Todd",5.1,80,26,17241,NA,NA,NA,NA,NA
"6901","a0900067000121815",9,"STJ","Todd",7.2,90,1,17305,NA,NA,NA,NA,NA
"6902","a0900067000122336",9,"STJ","Todd",7.2,91,1,17305,NA,NA,NA,NA,NA
"6903","a0900067000124984",9,"STJ","Todd",32.9,155,2,17305,NA,NA,NA,NA,NA
"6904","a0900067000080284",9,"STJ","Todd",22.8,139,2,17305,NA,NA,NA,NA,NA
"6905","a0900067000125976",9,"STJ","Todd",16,120,3,17305,NA,NA,NA,NA,NA
"6906","a0900067000122272",9,"STJ","Todd",10.2,97,3,17305,NA,NA,NA,NA,NA
"6907","a0982000403060415",9,"STJ","Todd",24.2,135,4,17305,NA,NA,NA,NA,NA
"6908","a0900067000125485",9,"STJ","Todd",10.1,104,4,17305,NA,NA,NA,NA,NA
"6909","a0900067000125302",9,"BHC","Todd",2.6,64,4,17305,NA,NA,NA,NA,NA
"6910","a0900067000122339",9,"BHC","Todd",3.9,73,4,17305,NA,NA,NA,NA,NA
"6911","a0900067000125919",9,"BHC","Todd",3.2,68,4,17305,NA,NA,NA,NA,NA
"6912","a0900067000125325",9,"BHC","Todd",3.2,69,4,17305,NA,NA,NA,NA,NA
"6913","a0900067000125368",9,"STJ","Todd",9.4,105,4,17305,9.8,107,4,17356,10
"6914","a0900067000122494",9,"BHC","Todd",4.9,74,5,17305,NA,NA,NA,NA,NA
"6915","a0900067000122497",9,"STJ","Todd",11.1,103,5,17305,14.3,116,4,17356,10
"6916","a0900067000125971",9,"STJ","Todd",6.8,86,5,17305,NA,NA,NA,NA,NA
"6917","a0900067000125890",9,"STJ","Todd",8.8,95,5,17305,NA,NA,NA,NA,NA
"6918","a0900067000125894",9,"STJ","Todd",8.2,96,5,17305,NA,NA,NA,NA,NA
"6919","a0900067000122485",9,"BHC","Todd",3.7,68,5,17305,NA,NA,NA,NA,NA
"6920","a0900067000125504",9,"BHC","Todd",5.4,78,5,17305,NA,NA,NA,NA,NA
"6921","a0900067000125330",9,"BHC","Todd",2.1,58,5,17305,NA,NA,NA,NA,NA
"6922","a0982000407050006",9,"BHC","Todd",9.5,95,5,17305,NA,NA,NA,NA,NA
"6923","a0900067000125955",9,"STJ","Todd",7.7,93,5,17305,9.2,101,9,17356,10
"6924","a0900067000122274",9,"BHC","Todd",3.8,68,5,17305,NA,NA,NA,NA,NA
"6925","a0982000407049984",9,"BHC","Todd",7.9,88,6,17305,NA,NA,NA,NA,NA
"6926","a0900067000080081",9,"STJ","Todd",28.6,144,6,17305,NA,NA,NA,NA,NA
"6927","a0900067000125731",9,"BHC","Todd",3.2,66,6,17305,NA,NA,NA,NA,NA
"6928","a0900067000122292",9,"BHC","Todd",9.7,94,6,17305,NA,NA,NA,NA,NA
"6929","a0900067000125698",9,"BHC","Todd",8.2,91,6,17305,8.2,90,6,17356,10
"6930","a0900067000125920",9,"BHC","Todd",4.1,73,6,17305,NA,NA,NA,NA,NA
"6931","a0900067000122571",9,"BHC","Todd",4.3,72,6,17305,NA,NA,NA,NA,NA
"6932","a0982000403060193",9,"BHC","Todd",5.3,76,6,17305,NA,NA,NA,NA,NA
"6933","a0900067000125333",9,"BHC","Todd",9.1,97,6,17305,NA,NA,NA,NA,NA
"6934","a0900067000125537",9,"BHC","Todd",2.2,58,6,17305,2.4,60,5,17356,10
"6935","a0900067000125524",9,"BHC","Todd",2.7,62,6,17305,3.2,70,6,17356,10
"6936","a0900067000125322",9,"BHC","Todd",2,53,6,17305,NA,NA,NA,NA,NA
"6937","a0900067000125576",9,"BHC","Todd",6.3,81,6,17305,6.5,84,6,17356,10
"6938","a0900067000125317",9,"STJ","Todd",9.8,97,6,17305,NA,NA,NA,NA,NA
"6939","a0900067000125314",9,"STJ","Todd",11.4,104,6,17305,NA,NA,NA,NA,NA
"6940","a0900067000125523",9,"STJ","Todd",11.4,104,6,17305,13.1,112,6,17356,10
"6941","a0900067000125555",9,"BHC","Todd",5.3,79,6,17305,NA,NA,NA,NA,NA
"6942","a0900067000125507",9,"BHC","Todd",4.5,73,6,17305,NA,NA,NA,NA,NA
"6943","a0900067000125574",9,"BHC","Todd",1.9,57,6,17305,2.4,62,6,17356,10
"6944","a0900067000125557",9,"BHC","Todd",2.5,61,6,17305,NA,NA,NA,NA,NA
"6945","a0900067000125579",9,"BHC","Todd",2.6,58,6,17305,NA,NA,NA,NA,NA
"6946","a0900067000125516",9,"BHC","Todd",3.8,68,6,17305,NA,NA,NA,NA,NA
"6947","a0900067000125571",9,"BHC","Todd",2.6,63,6,17305,NA,NA,NA,NA,NA
"6948","a0900067000125482",9,"BHC","Todd",3.7,69,6,17305,NA,NA,NA,NA,NA
"6949","a0900067000125527",9,"BHC","Todd",1.9,58,6,17305,NA,NA,NA,NA,NA
"6950","a0982000403060437",9,"STJ","Todd",37.5,160,6,17305,NA,NA,NA,NA,NA
"6951","a0900067000121841",9,"STJ","Todd",7,88,6,17305,8.9,98,6,17356,10
"6952","a0900067000122444",9,"BHC","Todd",7.1,90,6,17305,NA,NA,NA,NA,NA
"6953","a0900067000122556",9,"BHC","Todd",9,91,6,17305,NA,NA,NA,NA,NA
"6954","a0900067000122190",9,"STJ","Todd",11.8,106,6,17305,NA,NA,NA,NA,NA
"6955","a0900067000122403",9,"STJ","Todd",8.2,94,6,17305,11.4,108,6,17356,10
"6956","a0900067000125718",9,"BHC","Todd",4.2,71,6,17305,NA,NA,NA,NA,NA
"6957","a0900067000122227",9,"BHC","Todd",5.1,80,6,17305,NA,NA,NA,NA,NA
"6958","a0900067000125484",9,"STJ","Todd",9.6,97,6,17305,NA,NA,NA,NA,NA
"6959","a0900067000125289",9,"BHC","Todd",7.6,87,6,17305,6.9,87,7,17356,10
"6960","a0982000403060318",9,"STJ","Todd",73.3,201,7,17305,NA,NA,NA,NA,NA
"6961","a0900067000125931",9,"BHC","Todd",44.5,162,7,17305,47.6,168,7,17356,10
"6962","a0900067000084905",9,"STJ","Todd",92.4,219,7,17305,NA,NA,NA,NA,NA
"6963","a0900067000125746",9,"STJ","Todd",14.2,116,7,17305,14.1,117,7,17356,10
"6964","a0900067000080337",9,"STJ","Todd",23.8,140,7,17305,24.3,142,7,17356,10
"6965","a0900067000122574",9,"STJ","Todd",7.7,92,7,17305,NA,NA,NA,NA,NA
"6966","a0900067000125713",9,"BHC","Todd",7.2,89,7,17305,NA,NA,NA,NA,NA
"6967","a0900067000122482",9,"BHC","Todd",11.7,99,7,17305,NA,NA,NA,NA,NA
"6968","a0900067000125780",9,"STJ","Todd",7.6,92,7,17305,9.7,101,7,17356,10
"6969","a0900067000125062",9,"STJ","Todd",6.1,82,7,17305,NA,NA,NA,NA,NA
"6970","a0900067000125935",9,"BHC","Todd",6.5,81,7,17305,NA,NA,NA,NA,NA
"6971","a0900067000125079",9,"STJ","Todd",8.2,93,7,17305,NA,NA,NA,NA,NA
"6972","a0900067000122586",9,"BHC","Todd",7.1,87,7,17305,7.7,90,7,17356,10
"6973","a0900067000125902",9,"BHC","Todd",6.6,83,7,17305,NA,NA,NA,NA,NA
"6974","a0900067000125723",9,"BHC","Todd",5,75,7,17305,NA,NA,NA,NA,NA
"6975","a0900067000125716",9,"BHC","Todd",3.8,70,7,17305,NA,NA,NA,NA,NA
"6976","a0900067000125300",9,"STJ","Todd",28.2,145,7,17305,NA,NA,NA,NA,NA
"6977","a0900067000125370",9,"STJ","Todd",5.9,86,7,17305,NA,NA,NA,NA,NA
"6978","a0900067000125529",9,"STJ","Todd",9.7,101,7,17305,12.4,112,7,17356,10
"6979","a0900067000125572",9,"BHC","Todd",7.7,86,7,17305,7.2,89,7,17356,10
"6980","a0900067000125296",9,"BHC","Todd",6.1,82,7,17305,NA,NA,NA,NA,NA
"6981","a0900067000125297",9,"BHC","Todd",3.4,69,7,17305,NA,NA,NA,NA,NA
"6982","a0900067000125563",9,"BHC","Todd",5.4,78,7,17305,NA,NA,NA,NA,NA
"6983","a0900067000125311",9,"BHC","Todd",4.2,70,7,17305,4.7,73,7,17356,10
