"","ID","Species","Stream","Y","X1","X2","Size1","Size2","JD1","JD2","Date1","Date2","Occasion1","Occasion2","IND_ID","TAG_ID"
"690",690,"CRC","Indian",0,29,NA,79,NA,17116,NA,"2016-11-11",NA,6,7,402,"a0900067000122098  "
"691",691,"CRC","Indian",1,11,18,82,84,17109,17171,"2016-11-04","2017-01-05",6,7,403,"a0900067000122101  "
"692",692,"CRC","Indian",0,24,NA,69,NA,17114,NA,"2016-11-09",NA,6,7,404,"a0900067000122103  "
"693",693,"CRC","Indian",0,19,NA,94,NA,17114,NA,"2016-11-09",NA,6,7,405,"a0900067000122110  "
"694",694,"CRC","Indian",1,29,29,81,83,17116,17171,"2016-11-11","2017-01-05",6,7,406,"a0900067000122112  "
"695",695,"CRC","Indian",0,16,NA,76,NA,17114,NA,"2016-11-09",NA,6,7,407,"a0900067000122114  "
"696",696,"CRC","Indian",0,29,NA,60,NA,17116,NA,"2016-11-11",NA,6,7,408,"a0900067000122115  "
"697",697,"CRC","Indian",0,28,NA,61,NA,17114,NA,"2016-11-09",NA,6,7,409,"a0900067000122116  "
"698",698,"CRC","Indian",0,25,NA,65,NA,17114,NA,"2016-11-09",NA,6,7,410,"a0900067000122117  "
"699",699,"CRC","Indian",1,15,15,78,78,17114,17171,"2016-11-09","2017-01-05",6,7,411,"a0900067000122118  "
"700",700,"CRC","Indian",0,28,NA,79,NA,17114,NA,"2016-11-09",NA,6,7,412,"a0900067000122125  "
"701",701,"CRC","Indian",0,8,NA,57,NA,17109,NA,"2016-11-04",NA,6,7,413,"a0900067000122127  "
"702",702,"CRC","Indian",1,24,22,85,86,17114,17171,"2016-11-09","2017-01-05",6,7,414,"a0900067000122128  "
"703",703,"CRC","Indian",0,20,NA,114,NA,17114,NA,"2016-11-09",NA,6,7,415,"a0900067000122131  "
"704",704,"CRC","Indian",0,29,NA,80,NA,17116,NA,"2016-11-11",NA,6,7,416,"a0900067000122132  "
"705",705,"CRC","Indian",1,13,16,67,68,17109,17171,"2016-11-04","2017-01-05",6,7,417,"a0900067000122134  "
"706",706,"CRC","Indian",0,29,NA,52,NA,17116,NA,"2016-11-11",NA,6,7,418,"a0900067000122140  "
"707",707,"CRC","Indian",0,11,NA,75,NA,17109,NA,"2016-11-04",NA,6,7,419,"a0900067000122143  "
"708",708,"CRC","Indian",0,11,NA,59,NA,17109,NA,"2016-11-04",NA,6,7,420,"a0900067000122150  "
"709",709,"CRC","Indian",1,16,16,55,55,17114,17171,"2016-11-09","2017-01-05",6,7,421,"a0900067000122151  "
"710",710,"CRC","Indian",0,11,NA,61,NA,17109,NA,"2016-11-04",NA,6,7,422,"a0900067000122152  "
"711",711,"CRC","Indian",0,22,NA,78,NA,17114,NA,"2016-11-09",NA,6,7,423,"a0900067000122153  "
"712",712,"CRC","Indian",0,29,NA,61,NA,17116,NA,"2016-11-11",NA,6,7,424,"a0900067000122158  "
"713",713,"CRC","Indian",0,25,NA,71,NA,17114,NA,"2016-11-09",NA,6,7,425,"a0900067000122162  "
"714",714,"CRC","Indian",1,23,24,90,91,17114,17171,"2016-11-09","2017-01-05",6,7,426,"a0900067000122163  "
"715",715,"CRC","Indian",0,20,NA,82,NA,17114,NA,"2016-11-09",NA,6,7,427,"a0900067000122172  "
"716",716,"CRC","Indian",0,20,NA,83,NA,17114,NA,"2016-11-09",NA,6,7,428,"a0900067000122173  "
"717",717,"CRC","Indian",0,28,NA,72,NA,17114,NA,"2016-11-09",NA,6,7,429,"a0900067000122174  "
"718",718,"CRC","Indian",0,9,NA,62,NA,17109,NA,"2016-11-04",NA,6,7,430,"a0900067000122177  "
"719",719,"CRC","Indian",0,20,NA,78,NA,17114,NA,"2016-11-09",NA,6,7,431,"a0900067000122178  "
"720",720,"CRC","Indian",0,29,NA,73,NA,17116,NA,"2016-11-11",NA,6,7,432,"a0900067000122180  "
"721",721,"CRC","Indian",0,31,NA,70,NA,17116,NA,"2016-11-11",NA,6,7,557,"a0982000407050039  "
"722",722,"CRC","Indian",0,22,NA,103,NA,17114,NA,"2016-11-09",NA,6,7,567,"a0982000407050119  "
"723",723,"CRC","Indian",0,26,NA,95,NA,17114,NA,"2016-11-09",NA,6,7,571,"a0982000407050147  "
"724",724,"CRC","Indian",0,15,NA,91,NA,17114,NA,"2016-11-09",NA,6,7,577,"a0982000407050349  "
"725",725,"CRC","Indian",0,13,NA,68,NA,17109,NA,"2016-11-04",NA,6,7,584,"a0982000407050398  "
"726",726,"CRC","Indian",0,28,NA,96,NA,17114,NA,"2016-11-09",NA,6,7,586,"a0982000407050411  "
"727",727,"CRC","Indian",1,13,14,101,101,17109,17171,"2016-11-04","2017-01-05",6,7,589,"a0982000407050435  "
"728",728,"CRC","Indian",0,13,NA,87,NA,17109,NA,"2016-11-04",NA,6,7,594,"a0982000407050454  "
"729",729,"CRC","Indian",0,15,NA,110,NA,17114,NA,"2016-11-09",NA,6,7,596,"a0982000407050473  "
"730",730,"CRC","Indian",0,28,NA,80,NA,17114,NA,"2016-11-09",NA,6,7,604,"a0982000407050494  "
"731",731,"CRC","Indian",1,27,26,102,100,17114,17171,"2016-11-09","2017-01-05",6,7,611,"a0982000407050509  "
"732",732,"CRC","Indian",0,27,NA,106,NA,17114,NA,"2016-11-09",NA,6,7,621,"a0982000407050534  "
"733",733,"CRC","Indian",0,28,NA,79,NA,17114,NA,"2016-11-09",NA,6,7,622,"a0982000407050539  "
"734",734,"CRC","Indian",0,28,NA,81,NA,17114,NA,"2016-11-09",NA,6,7,623,"a0982000407050540  "
"735",735,"CRC","Indian",0,35,NA,72,NA,17116,NA,"2016-11-11",NA,6,7,625,"a0982000407050544  "
"736",736,"CRC","Indian",0,30,NA,73,NA,17116,NA,"2016-11-11",NA,6,7,642,"a0982000407050577  "
"737",737,"CRC","Indian",1,25,24,74,72,17114,17171,"2016-11-09","2017-01-05",6,7,644,"a0982000407050817  "
"738",738,"CRC","Indian",0,29,NA,83,NA,17116,NA,"2016-11-11",NA,6,7,646,"a0982000407050893  "
"739",739,"CRC","Indian",0,20,NA,107,NA,17114,NA,"2016-11-09",NA,6,7,652,"a0982000407050945  "
"740",740,"CRC","Indian",0,32,NA,103,NA,17116,NA,"2016-11-11",NA,6,7,654,"a0982000407050954  "
"741",741,"CRC","Indian",0,4,NA,55,NA,17109,NA,"2016-11-04",NA,6,7,657,"a0982000407063135  "
"742",742,"CRC","Indian",0,11,NA,116,NA,17109,NA,"2016-11-04",NA,6,7,659,"a0982000407063145  "
"743",743,"CRC","Indian",0,11,NA,110,NA,17109,NA,"2016-11-04",NA,6,7,660,"a0982000407063151  "
"744",744,"CRC","Indian",0,11,NA,72,NA,17109,NA,"2016-11-04",NA,6,7,661,"a0982000407063153  "
"745",745,"CRC","Indian",1,9,6,66,66,17109,17171,"2016-11-04","2017-01-05",6,7,662,"a0982000407063155  "
"746",746,"CRC","Indian",0,11,NA,108,NA,17109,NA,"2016-11-04",NA,6,7,664,"a0982000407063179  "
"747",747,"CRC","Indian",1,16,18,71,70,17114,17171,"2016-11-09","2017-01-05",6,7,667,"a0982000407063194  "
"748",748,"CRC","Indian",0,4,NA,60,NA,17109,NA,"2016-11-04",NA,6,7,670,"a0982000407063204  "
"749",749,"CRC","Indian",0,11,NA,98,NA,17109,NA,"2016-11-04",NA,6,7,671,"a0982000407063220  "
"750",750,"CRC","Indian",0,19,NA,152,NA,17114,NA,"2016-11-09",NA,6,7,676,"a0982000407063537  "
"751",751,"CRC","Indian",0,29,NA,67,NA,17116,NA,"2016-11-11",NA,6,7,677,"a0982000407063539  "
"752",752,"CRC","Indian",0,16,NA,70,NA,17114,NA,"2016-11-09",NA,6,7,681,"a0982000407063553  "
"753",753,"CRC","Indian",0,13,NA,88,NA,17109,NA,"2016-11-04",NA,6,7,682,"a0982000407063554  "
"754",754,"CRC","Indian",0,20,NA,66,NA,17114,NA,"2016-11-09",NA,6,7,686,"a0982000407063564  "
"755",755,"CRC","Indian",1,29,29,81,82,17116,17171,"2016-11-11","2017-01-05",6,7,689,"a0982000407063582  "
"756",756,"CRC","Indian",1,18,16,60,60,17114,17171,"2016-11-09","2017-01-05",6,7,690,"a0982000407063583  "
"757",757,"CRC","Indian",0,13,NA,78,NA,17109,NA,"2016-11-04",NA,6,7,693,"a0982000407063590  "
"758",758,"CRC","Indian",0,14,NA,97,NA,17109,NA,"2016-11-04",NA,6,7,694,"a0982000407063591  "
"759",759,"CRC","Indian",1,13,13,81,85,17109,17171,"2016-11-04","2017-01-05",6,7,699,"a0982000407063608  "
"760",760,"CRC","Indian",0,26,NA,67,NA,17114,NA,"2016-11-09",NA,6,7,701,"a0982000407063614  "
"761",761,"CRC","Indian",1,20,21,114,115,17114,17171,"2016-11-09","2017-01-05",6,7,702,"a0982000407063616  "
"762",762,"CRC","Indian",0,22,NA,82,NA,17114,NA,"2016-11-09",NA,6,7,705,"a0982000407063632  "
"763",763,"CRC","Indian",1,13,12,68,69,17109,17171,"2016-11-04","2017-01-05",6,7,706,"a0982000407063633  "
"764",764,"CRC","Indian",0,9,NA,71,NA,17109,NA,"2016-11-04",NA,6,7,715,"a0982000407069666  "
"765",765,"CRC","Indian",0,29,NA,87,NA,17116,NA,"2016-11-11",NA,6,7,719,"a0982000407069705  "
"766",766,"CRC","Indian",0,11,NA,54,NA,17109,NA,"2016-11-04",NA,6,7,722,"a0982000407069718  "
"767",767,"CRC","Indian",0,20,NA,71,NA,17114,NA,"2016-11-09",NA,6,7,723,"a0982000407069730  "
"768",768,"CRC","Todd",0,19,NA,106,NA,17118,NA,"2016-11-13",NA,6,7,780,"a0900067000076824  "
"769",769,"CRC","Todd",0,13,NA,92,NA,17118,NA,"2016-11-13",NA,6,7,782,"a0900067000076896  "
"770",770,"CRC","Todd",0,13,NA,91,NA,17118,NA,"2016-11-13",NA,6,7,838,"a0900067000121834  "
"771",771,"CRC","Todd",0,13,NA,88,NA,17118,NA,"2016-11-13",NA,6,7,840,"a0900067000121844  "
"772",772,"CRC","Todd",0,21,NA,68,NA,17118,NA,"2016-11-13",NA,6,7,841,"a0900067000122070  "
"773",773,"CRC","Todd",0,22,NA,86,NA,17118,NA,"2016-11-13",NA,6,7,842,"a0900067000122259  "
"774",774,"CRC","Todd",0,13,NA,61,NA,17118,NA,"2016-11-13",NA,6,7,843,"a0900067000122301  "
"775",775,"CRC","Todd",0,15,NA,79,NA,17118,NA,"2016-11-13",NA,6,7,844,"a0900067000122325  "
"776",776,"CRC","Todd",0,13,NA,65,NA,17118,NA,"2016-11-13",NA,6,7,845,"a0900067000122332  "
"777",777,"CRC","Todd",1,13,13,65,65,17118,17182,"2016-11-13","2017-01-16",6,7,846,"a0900067000122377  "
"778",778,"CRC","Indian",1,19,19,117,118,17171,17228,"2017-01-05","2017-03-03",7,8,201,"a0900067000077137  "
"779",779,"CRC","Indian",1,28,27,120,120,17171,17232,"2017-01-05","2017-03-07",7,8,207,"a0900067000077402  "
"780",780,"CRC","Indian",1,28,28,116,118,17171,17232,"2017-01-05","2017-03-07",7,8,222,"a0900067000080153  "
"781",781,"CRC","Indian",0,29,NA,119,NA,17171,NA,"2017-01-05",NA,7,8,226,"a0900067000080200  "
"782",782,"CRC","Indian",1,15,15,113,113,17171,17228,"2017-01-05","2017-03-03",7,8,258,"a0900067000080740  "
"783",783,"CRC","Indian",0,29,NA,82,NA,17171,NA,"2017-01-05",NA,7,8,264,"a0900067000080936  "
"784",784,"CRC","Indian",1,37,37,121,123,17172,17235,"2017-01-06","2017-03-10",7,8,271,"a0900067000085035  "
"785",785,"CRC","Indian",1,23,23,106,107,17171,17232,"2017-01-05","2017-03-07",7,8,276,"a0900067000085086  "
"786",786,"CRC","Indian",1,34,34,107,107,17172,17235,"2017-01-06","2017-03-10",7,8,279,"a0900067000085118  "
"787",787,"CRC","Indian",1,19,23,146,146,17171,17232,"2017-01-05","2017-03-07",7,8,281,"a0900067000085185  "
"788",788,"CRC","Indian",1,37,37,111,111,17172,17235,"2017-01-06","2017-03-10",7,8,290,"a0900067000085293  "
"789",789,"CRC","Indian",0,19,NA,142,NA,17171,NA,"2017-01-05",NA,7,8,298,"a0900067000085374  "
"790",790,"CRC","Indian",1,31,31,87,87,17171,17232,"2017-01-05","2017-03-07",7,8,303,"a0900067000085430  "
"791",791,"CRC","Indian",0,34,NA,72,NA,17172,NA,"2017-01-06",NA,7,8,310,"a0900067000116681  "
"792",792,"CRC","Indian",1,14,18,73,74,17171,17228,"2017-01-05","2017-03-03",7,8,311,"a0900067000116682  "
"793",793,"CRC","Indian",1,22,22,64,65,17171,17228,"2017-01-05","2017-03-03",7,8,315,"a0900067000116698  "
"794",794,"CRC","Indian",0,20,NA,107,NA,17171,NA,"2017-01-05",NA,7,8,321,"a0900067000116737  "
"795",795,"CRC","Indian",0,5,NA,58,NA,17171,NA,"2017-01-05",NA,7,8,325,"a0900067000116745  "
"796",796,"CRC","Indian",0,33,NA,63,NA,17171,NA,"2017-01-05",NA,7,8,346,"a0900067000121881  "
"797",797,"CRC","Indian",0,34,NA,143,NA,17172,NA,"2017-01-06",NA,7,8,348,"a0900067000121884  "
"798",798,"CRC","Indian",0,31,NA,87,NA,17171,NA,"2017-01-05",NA,7,8,357,"a0900067000121912  "
"799",799,"CRC","Indian",0,34,NA,70,NA,17172,NA,"2017-01-06",NA,7,8,358,"a0900067000121913  "
"800",800,"CRC","Indian",1,29,29,61,63,17171,17232,"2017-01-05","2017-03-07",7,8,373,"a0900067000121946  "
"801",801,"CRC","Indian",0,30,NA,72,NA,17171,NA,"2017-01-05",NA,7,8,384,"a0900067000121965  "
"802",802,"CRC","Indian",1,31,31,75,76,17171,17232,"2017-01-05","2017-03-07",7,8,387,"a0900067000121970  "
"803",803,"CRC","Indian",0,29,NA,63,NA,17171,NA,"2017-01-05",NA,7,8,397,"a0900067000122090  "
"804",804,"CRC","Indian",0,18,NA,84,NA,17171,NA,"2017-01-05",NA,7,8,403,"a0900067000122101  "
"805",805,"CRC","Indian",1,29,29,83,83,17171,17232,"2017-01-05","2017-03-07",7,8,406,"a0900067000122112  "
"806",806,"CRC","Indian",1,15,15,78,80,17171,17228,"2017-01-05","2017-03-03",7,8,411,"a0900067000122118  "
"807",807,"CRC","Indian",0,22,NA,86,NA,17171,NA,"2017-01-05",NA,7,8,414,"a0900067000122128  "
"808",808,"CRC","Indian",1,16,15,68,70,17171,17228,"2017-01-05","2017-03-03",7,8,417,"a0900067000122134  "
"809",809,"CRC","Indian",0,16,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,421,"a0900067000122151  "
"810",810,"CRC","Indian",0,24,NA,91,NA,17171,NA,"2017-01-05",NA,7,8,426,"a0900067000122163  "
"811",811,"CRC","Indian",1,14,14,89,89,17171,17228,"2017-01-05","2017-03-03",7,8,433,"a0900067000122192  "
"812",812,"CRC","Indian",0,18,NA,62,NA,17171,NA,"2017-01-05",NA,7,8,434,"a0900067000122487  "
"813",813,"CRC","Indian",0,14,NA,51,NA,17171,NA,"2017-01-05",NA,7,8,435,"a0900067000122488  "
"814",814,"CRC","Indian",0,24,NA,81,NA,17171,NA,"2017-01-05",NA,7,8,436,"a0900067000122495  "
"815",815,"CRC","Indian",0,12,NA,77,NA,17171,NA,"2017-01-05",NA,7,8,437,"a0900067000122504  "
"816",816,"CRC","Indian",0,11,NA,95,NA,17171,NA,"2017-01-05",NA,7,8,438,"a0900067000122505  "
"817",817,"CRC","Indian",1,14,13,57,58,17171,17228,"2017-01-05","2017-03-03",7,8,439,"a0900067000122522  "
"818",818,"CRC","Indian",0,21,NA,72,NA,17171,NA,"2017-01-05",NA,7,8,440,"a0900067000122531  "
"819",819,"CRC","Indian",0,13,NA,65,NA,17171,NA,"2017-01-05",NA,7,8,441,"a0900067000122542  "
"820",820,"CRC","Indian",1,13,15,56,57,17171,17228,"2017-01-05","2017-03-03",7,8,442,"a0900067000122544  "
"821",821,"CRC","Indian",0,12,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,443,"a0900067000122552  "
"822",822,"CRC","Indian",0,12,NA,66,NA,17171,NA,"2017-01-05",NA,7,8,444,"a0900067000122561  "
"823",823,"CRC","Indian",0,12,NA,65,NA,17171,NA,"2017-01-05",NA,7,8,445,"a0900067000122566  "
"824",824,"CRC","Indian",0,5,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,446,"a0900067000122570  "
"825",825,"CRC","Indian",0,29,NA,65,NA,17171,NA,"2017-01-05",NA,7,8,519,"a0900067000125789  "
"826",826,"CRC","Indian",0,29,NA,96,NA,17171,NA,"2017-01-05",NA,7,8,520,"a0900067000125792  "
"827",827,"CRC","Indian",1,27,28,72,73,17171,17232,"2017-01-05","2017-03-07",7,8,521,"a0900067000125802  "
"828",828,"CRC","Indian",0,21,NA,65,NA,17171,NA,"2017-01-05",NA,7,8,522,"a0900067000125804  "
"829",829,"CRC","Indian",0,34,NA,67,NA,17172,NA,"2017-01-06",NA,7,8,523,"a0900067000125810  "
"830",830,"CRC","Indian",0,34,NA,77,NA,17172,NA,"2017-01-06",NA,7,8,524,"a0900067000125814  "
"831",831,"CRC","Indian",0,26,NA,68,NA,17171,NA,"2017-01-05",NA,7,8,525,"a0900067000125819  "
"832",832,"CRC","Indian",0,24,NA,67,NA,17171,NA,"2017-01-05",NA,7,8,526,"a0900067000125823  "
"833",833,"CRC","Indian",1,27,26,84,84,17171,17232,"2017-01-05","2017-03-07",7,8,527,"a0900067000125827  "
"834",834,"CRC","Indian",1,34,34,127,129,17172,17235,"2017-01-06","2017-03-10",7,8,528,"a0900067000125829  "
"835",835,"CRC","Indian",0,20,NA,64,NA,17171,NA,"2017-01-05",NA,7,8,529,"a0900067000125833  "
"836",836,"CRC","Indian",0,30,NA,58,NA,17171,NA,"2017-01-05",NA,7,8,530,"a0900067000125836  "
"837",837,"CRC","Indian",0,31,NA,69,NA,17171,NA,"2017-01-05",NA,7,8,531,"a0900067000125837  "
"838",838,"CRC","Indian",0,34,NA,75,NA,17172,NA,"2017-01-06",NA,7,8,532,"a0900067000125838  "
"839",839,"CRC","Indian",0,29,NA,60,NA,17171,NA,"2017-01-05",NA,7,8,533,"a0900067000125844  "
"840",840,"CRC","Indian",0,34,NA,118,NA,17172,NA,"2017-01-06",NA,7,8,534,"a0900067000125852  "
"841",841,"CRC","Indian",0,31,NA,55,NA,17171,NA,"2017-01-05",NA,7,8,535,"a0900067000125854  "
"842",842,"CRC","Indian",1,17,17,50,53,17171,17228,"2017-01-05","2017-03-03",7,8,536,"a0900067000125858  "
"843",843,"CRC","Indian",0,19,NA,122,NA,17171,NA,"2017-01-05",NA,7,8,537,"a0900067000125859  "
"844",844,"CRC","Indian",0,20,NA,53,NA,17171,NA,"2017-01-05",NA,7,8,538,"a0900067000125860  "
"845",845,"CRC","Indian",0,34,NA,60,NA,17172,NA,"2017-01-06",NA,7,8,539,"a0900067000125870  "
"846",846,"CRC","Indian",0,34,NA,57,NA,17172,NA,"2017-01-06",NA,7,8,540,"a0900067000125871  "
"847",847,"CRC","Indian",0,34,NA,75,NA,17172,NA,"2017-01-06",NA,7,8,541,"a0900067000125874  "
"848",848,"CRC","Indian",1,29,29,55,57,17171,17232,"2017-01-05","2017-03-07",7,8,542,"a0900067000125875  "
"849",849,"CRC","Indian",0,18,NA,86,NA,17171,NA,"2017-01-05",NA,7,8,543,"a0900067000125879  "
"850",850,"CRC","Indian",1,34,34,100,103,17172,17235,"2017-01-06","2017-03-10",7,8,559,"a0982000407050052  "
"851",851,"CRC","Indian",1,32,31,131,135,17171,17232,"2017-01-05","2017-03-07",7,8,569,"a0982000407050133  "
"852",852,"CRC","Indian",0,28,NA,97,NA,17171,NA,"2017-01-05",NA,7,8,572,"a0982000407050148  "
"853",853,"CRC","Indian",1,14,12,101,103,17171,17225,"2017-01-05","2017-02-28",7,8,589,"a0982000407050435  "
"854",854,"CRC","Indian",1,26,26,100,100,17171,17232,"2017-01-05","2017-03-07",7,8,611,"a0982000407050509  "
"855",855,"CRC","Indian",0,28,NA,62,NA,17171,NA,"2017-01-05",NA,7,8,614,"a0982000407050518  "
"856",856,"CRC","Indian",1,21,23,85,81,17171,17232,"2017-01-05","2017-03-07",7,8,627,"a0982000407050548  "
"857",857,"CRC","Indian",0,29,NA,71,NA,17171,NA,"2017-01-05",NA,7,8,640,"a0982000407050574  "
"858",858,"CRC","Indian",0,34,NA,90,NA,17172,NA,"2017-01-06",NA,7,8,643,"a0982000407050799  "
"859",859,"CRC","Indian",1,24,24,72,75,17171,17232,"2017-01-05","2017-03-07",7,8,644,"a0982000407050817  "
"860",860,"CRC","Indian",0,6,NA,66,NA,17171,NA,"2017-01-05",NA,7,8,662,"a0982000407063155  "
"861",861,"CRC","Indian",1,18,27,70,71,17171,17232,"2017-01-05","2017-03-07",7,8,667,"a0982000407063194  "
"862",862,"CRC","Indian",0,20,NA,75,NA,17171,NA,"2017-01-05",NA,7,8,688,"a0982000407063581  "
"863",863,"CRC","Indian",1,29,23,82,82,17171,17232,"2017-01-05","2017-03-07",7,8,689,"a0982000407063582  "
"864",864,"CRC","Indian",0,16,NA,60,NA,17171,NA,"2017-01-05",NA,7,8,690,"a0982000407063583  "
"865",865,"CRC","Indian",0,6,NA,108,NA,17171,NA,"2017-01-05",NA,7,8,698,"a0982000407063607  "
"866",866,"CRC","Indian",0,13,NA,85,NA,17171,NA,"2017-01-05",NA,7,8,699,"a0982000407063608  "
"867",867,"CRC","Indian",1,15,18,93,95,17171,17228,"2017-01-05","2017-03-03",7,8,700,"a0982000407063609  "
"868",868,"CRC","Indian",0,21,NA,115,NA,17171,NA,"2017-01-05",NA,7,8,702,"a0982000407063616  "
"869",869,"CRC","Indian",1,12,18,69,70,17171,17228,"2017-01-05","2017-03-03",7,8,706,"a0982000407063633  "
"870",870,"CRC","Indian",0,23,NA,121,NA,17171,NA,"2017-01-05",NA,7,8,717,"a0982000407069688  "
"871",871,"CRC","Todd",0,19,NA,77,NA,17178,NA,"2017-01-12",NA,7,8,815,"a0900067000080676  "
"872",872,"CRC","Todd",0,13,NA,65,NA,17182,NA,"2017-01-16",NA,7,8,846,"a0900067000122377  "
"873",873,"CRC","Todd",0,13,NA,54,NA,17182,NA,"2017-01-16",NA,7,8,849,"a0900067000122606  "
"874",874,"CRC","Todd",0,15,NA,91,NA,17178,NA,"2017-01-12",NA,7,8,850,"a0900067000122634  "
"875",875,"CRC","Todd",0,4,NA,59,NA,17182,NA,"2017-01-16",NA,7,8,851,"a0900067000122641  "
"876",876,"CRC","Todd",0,13,NA,56,NA,17182,NA,"2017-01-16",NA,7,8,852,"a0900067000124996  "
"877",877,"CRC","Todd",0,9,NA,60,NA,17182,NA,"2017-01-16",NA,7,8,853,"a0900067000125036  "
"878",878,"CRC","Todd",1,9,9,59,60,17182,17237,"2017-01-16","2017-03-12",7,8,854,"a0900067000125046  "
"879",879,"CRC","Todd",0,10,NA,61,NA,17182,NA,"2017-01-16",NA,7,8,855,"a0900067000125047  "
"880",880,"CRC","Todd",0,13,NA,74,NA,17182,NA,"2017-01-16",NA,7,8,857,"a0900067000125072  "
"881",881,"CRC","Todd",0,13,NA,65,NA,17182,NA,"2017-01-16",NA,7,8,858,"a0900067000125075  "
"882",882,"CRC","Todd",1,5,5,58,59,17182,17237,"2017-01-16","2017-03-12",7,8,869,"a0900067000125683  "
"883",883,"CRC","Indian",0,19,NA,118,NA,17228,NA,"2017-03-03",NA,8,9,201,"a0900067000077137  "
"884",884,"CRC","Indian",1,27,27,120,119,17232,17300,"2017-03-07","2017-05-14",8,9,207,"a0900067000077402  "
"885",885,"CRC","Indian",1,31,31,109,109,17232,17300,"2017-03-07","2017-05-14",8,9,221,"a0900067000080128  "
"886",886,"CRC","Indian",1,28,34,118,129,17232,17300,"2017-03-07","2017-05-14",8,9,222,"a0900067000080153  "
"887",887,"CRC","Indian",0,15,NA,113,NA,17228,NA,"2017-03-03",NA,8,9,258,"a0900067000080740  "
"888",888,"CRC","Indian",0,28,NA,98,NA,17232,NA,"2017-03-07",NA,8,9,260,"a0900067000080778  "
"889",889,"CRC","Indian",0,37,NA,123,NA,17235,NA,"2017-03-10",NA,8,9,271,"a0900067000085035  "
"890",890,"CRC","Indian",1,34,29,124,125,17235,17300,"2017-03-10","2017-05-14",8,9,272,"a0900067000085040  "
"891",891,"CRC","Indian",1,23,24,107,107,17232,17300,"2017-03-07","2017-05-14",8,9,276,"a0900067000085086  "
"892",892,"CRC","Indian",0,34,NA,107,NA,17235,NA,"2017-03-10",NA,8,9,279,"a0900067000085118  "
"893",893,"CRC","Indian",0,23,NA,146,NA,17232,NA,"2017-03-07",NA,8,9,281,"a0900067000085185  "
"894",894,"CRC","Indian",0,11,NA,110,NA,17225,NA,"2017-02-28",NA,8,9,287,"a0900067000085219  "
"895",895,"CRC","Indian",0,37,NA,111,NA,17235,NA,"2017-03-10",NA,8,9,290,"a0900067000085293  "
"896",896,"CRC","Indian",0,28,NA,150,NA,17232,NA,"2017-03-07",NA,8,9,299,"a0900067000085377  "
"897",897,"CRC","Indian",0,31,NA,87,NA,17232,NA,"2017-03-07",NA,8,9,303,"a0900067000085430  "
"898",898,"CRC","Indian",0,18,NA,74,NA,17228,NA,"2017-03-03",NA,8,9,311,"a0900067000116682  "
"899",899,"CRC","Indian",0,14,NA,84,NA,17228,NA,"2017-03-03",NA,8,9,312,"a0900067000116689  "
"900",900,"CRC","Indian",0,22,NA,65,NA,17228,NA,"2017-03-03",NA,8,9,315,"a0900067000116698  "
"901",901,"CRC","Indian",0,10,NA,111,NA,17225,NA,"2017-02-28",NA,8,9,316,"a0900067000116709  "
"902",902,"CRC","Indian",0,22,NA,73,NA,17228,NA,"2017-03-03",NA,8,9,324,"a0900067000116740  "
"903",903,"CRC","Indian",0,27,NA,67,NA,17232,NA,"2017-03-07",NA,8,9,327,"a0900067000116750  "
"904",904,"CRC","Indian",0,18,NA,70,NA,17228,NA,"2017-03-03",NA,8,9,334,"a0900067000116780  "
"905",905,"CRC","Indian",1,37,29,69,77,17235,17300,"2017-03-10","2017-05-14",8,9,336,"a0900067000121795  "
"906",906,"CRC","Indian",0,34,NA,73,NA,17235,NA,"2017-03-10",NA,8,9,338,"a0900067000121797  "
"907",907,"CRC","Indian",1,30,30,67,67,17232,17300,"2017-03-07","2017-05-14",8,9,341,"a0900067000121824  "
"908",908,"CRC","Indian",0,34,NA,92,NA,17235,NA,"2017-03-10",NA,8,9,343,"a0900067000121857  "
"909",909,"CRC","Indian",0,29,NA,66,NA,17232,NA,"2017-03-07",NA,8,9,344,"a0900067000121861  "
"910",910,"CRC","Indian",0,29,NA,80,NA,17232,NA,"2017-03-07",NA,8,9,347,"a0900067000121882  "
"911",911,"CRC","Indian",1,29,29,99,108,17232,17300,"2017-03-07","2017-05-14",8,9,355,"a0900067000121908  "
"912",912,"CRC","Indian",1,28,29,72,81,17232,17300,"2017-03-07","2017-05-14",8,9,360,"a0900067000121915  "
"913",913,"CRC","Indian",0,31,NA,63,NA,17232,NA,"2017-03-07",NA,8,9,364,"a0900067000121923  "
"914",914,"CRC","Indian",0,29,NA,73,NA,17232,NA,"2017-03-07",NA,8,9,367,"a0900067000121930  "
"915",915,"CRC","Indian",0,34,NA,64,NA,17235,NA,"2017-03-10",NA,8,9,371,"a0900067000121938  "
"916",916,"CRC","Indian",0,34,NA,108,NA,17235,NA,"2017-03-10",NA,8,9,372,"a0900067000121942  "
"917",917,"CRC","Indian",1,29,29,63,70,17232,17300,"2017-03-07","2017-05-14",8,9,373,"a0900067000121946  "
"918",918,"CRC","Indian",1,31,31,76,77,17232,17300,"2017-03-07","2017-05-14",8,9,387,"a0900067000121970  "
